time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2002-11-19T04:14:20.100Z,-29.925,-69.036,128.4,4.8,mb,90,,,0.94,us,usp000bhz9,2014-11-07T01:17:09.280Z,"San Juan, Argentina",earthquake,,,,15,reviewed,us,us
2002-11-11T01:27:15.240Z,-31.699,-71.77,44.3,4.8,mb,93,,,0.69,us,usp000bhcf,2014-11-07T01:17:06.472Z,"offshore Coquimbo, Chile",earthquake,,3.5,,24,reviewed,us,us
2002-10-23T15:01:07.470Z,-29.306,-69.382,125.4,4.6,mb,48,,,0.92,us,usp000bf3p,2014-11-07T01:16:48.052Z,"San Juan, Argentina",earthquake,,,,23,reviewed,us,us
2002-10-23T04:23:10.600Z,-31.386,-71.928,19,4.5,ml,15,,,,us,usp000bf23,2014-11-07T01:16:47.813Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2002-10-06T13:59:18.380Z,-30.767,-71.368,48.6,4.6,mb,38,,,0.99,us,usp000bdxz,2014-11-07T01:16:42.788Z,"Coquimbo, Chile",earthquake,,,,6,reviewed,us,us
2002-09-24T21:15:19.240Z,-29.461,-71.298,33,4.5,ml,20,,,1.46,us,usp000bd1p,2014-11-07T01:16:34.411Z,"Coquimbo, Chile",earthquake,,,,,reviewed,us,guc
2002-09-24T03:57:22.280Z,-31.519,-69.2,119.6,6.3,mwc,407,,,0.94,us,usp000bczr,2016-11-10T00:46:45.510Z,"San Juan, Argentina",earthquake,,,,,reviewed,us,hrv
2002-07-28T16:12:31.100Z,-29.485,-71.835,31.3,4.5,ml,14,,,,us,usp000b8y0,2014-11-07T01:16:07.295Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2002-07-22T04:32:24.360Z,-30.506,-72.366,10,4.7,mb,31,,,0.98,us,usp000b8hz,2014-11-07T01:16:05.841Z,"offshore Coquimbo, Chile",earthquake,,,,7,reviewed,us,us
2002-07-18T20:53:40.100Z,-29.624,-71.639,33,4.5,ml,14,,,1.38,us,usp000b8bp,2014-11-07T01:16:04.852Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,us,guc
2002-07-18T01:25:37.400Z,-29.342,-72.564,23.4,5.1,mb,138,,,1,us,usp000b89v,2014-11-07T01:16:04.685Z,"off the coast of Coquimbo, Chile",earthquake,,,,57,reviewed,us,us
2002-06-26T07:17:11.300Z,-30.595,-70.999,64.7,5.3,mb,179,,,0.74,us,usp000b6yc,2014-11-07T01:15:53.525Z,"Coquimbo, Chile",earthquake,,3,,69,reviewed,us,us
2002-06-23T11:10:42.280Z,-30.842,-71.166,67.1,5.4,mwb,283,,,0.81,us,usp000b6sn,2016-11-09T22:49:28.147Z,"Coquimbo, Chile",earthquake,,,,,reviewed,us,us
2002-06-18T13:56:22.830Z,-30.805,-71.124,54,6.6,mwb,420,,,1.02,us,usp000b6du,2017-04-26T18:00:17.876Z,"Coquimbo, Chile",earthquake,,,,,reviewed,us,us
2002-06-10T19:09:48.000Z,-29.93,-71.621,38.2,4.5,md,7,,,,us,usp000b5x2,2014-11-07T01:15:48.536Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2002-06-04T09:40:41.430Z,-29.471,-71.793,33,4.8,mb,51,,,0.89,us,usp000b5gu,2014-11-07T01:15:45.763Z,"offshore Coquimbo, Chile",earthquake,,,,14,reviewed,us,us
2002-06-03T08:22:16.280Z,-29.447,-72.503,33,4.5,mb,12,,,0.93,us,usp000b5ff,2014-11-07T01:15:45.416Z,"off the coast of Coquimbo, Chile",earthquake,,,,3,reviewed,us,us
2002-05-29T08:05:28.500Z,-30.73,-71.465,27.8,4.5,ml,11,,,,us,usp000b55x,2014-11-07T01:15:41.100Z,"Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2002-05-27T18:35:01.450Z,-30.721,-71.657,33,4.9,ml,16,,,0.94,us,usp000b52w,2014-11-07T01:15:40.690Z,"Coquimbo, Chile",earthquake,,,,,reviewed,us,guc
2002-05-24T14:32:55.360Z,-30.675,-71.311,43.4,4.6,mb,45,,,1.13,us,usp000b4wh,2014-11-07T01:15:39.865Z,"Coquimbo, Chile",earthquake,,,,15,reviewed,us,us
2002-05-24T07:17:28.620Z,-30.666,-71.297,43.3,4.8,mb,58,,,1.21,us,usp000b4vw,2014-11-07T01:15:39.775Z,"Coquimbo, Chile",earthquake,,,,14,reviewed,us,us
2002-05-24T00:23:15.930Z,-31.971,-70.947,60.2,5.7,mwb,166,,,0.81,us,usp000b4vc,2016-11-09T22:35:54.762Z,"Coquimbo, Chile",earthquake,,3.5,,,reviewed,us,us
2002-05-23T19:16:18.510Z,-30.623,-71.169,33,4.7,mb,28,,,0.94,us,usp000b4v2,2014-11-07T01:15:39.652Z,"Coquimbo, Chile",earthquake,,,,15,reviewed,us,us
2002-05-23T18:25:28.960Z,-30.65,-71.325,33,4.5,mb,30,,,1.03,us,usp000b4uz,2014-11-07T01:15:39.645Z,"Coquimbo, Chile",earthquake,,,,13,reviewed,us,us
2002-05-23T16:56:45.460Z,-30.734,-71.397,33,4.7,mb,18,,,0.89,us,usp000b4uw,2014-11-07T01:15:39.636Z,"Coquimbo, Chile",earthquake,,,,8,reviewed,us,us
2002-05-23T16:11:58.050Z,-30.639,-71.262,33,4.6,mb,17,,,0.83,us,usp000b4ut,2014-11-07T01:15:39.619Z,"Coquimbo, Chile",earthquake,,,,4,reviewed,us,us
2002-05-23T15:52:15.280Z,-30.749,-71.197,52.1,6,mwb,234,,,0.95,us,usp000b4us,2016-11-09T22:35:21.945Z,"Coquimbo, Chile",earthquake,,,,,reviewed,us,us
2002-04-14T21:43:27.630Z,-31.969,-71.561,66.9,5,mb,31,,,1.17,us,usp000b2dn,2014-11-07T01:15:25.312Z,"offshore Coquimbo, Chile",earthquake,,,,3,reviewed,us,us
2002-04-01T19:59:32.480Z,-29.67,-71.384,71,6.4,mwc,434,,,0.87,us,usp000b1hz,2017-04-26T18:00:00.346Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,us,hrv
2002-02-08T18:05:39.300Z,-31.605,-71.673,22.1,4.5,md,21,,,,us,usp000ay1j,2014-11-07T01:14:53.491Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2002-01-15T03:48:36.170Z,-30.643,-71.686,48,4.5,mb,57,,,1.04,us,usp000awgd,2014-11-07T01:14:41.809Z,"Coquimbo, Chile",earthquake,,6,,14,reviewed,us,us
2001-12-23T11:36:04.200Z,-31.257,-71.779,16.9,4.6,ml,6,,,,us,usp000av3x,2014-11-07T01:14:31.139Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-23T11:34:05.210Z,-31.209,-71.965,25.6,5,mb,64,,,1.12,us,usp000av3w,2014-11-07T01:14:31.131Z,"offshore Coquimbo, Chile",earthquake,,,,20,reviewed,us,us
2001-11-10T04:28:39.680Z,-30.306,-69.246,117.2,4.7,mb,102,,,0.88,us,usp000asjy,2014-11-07T01:14:13.549Z,"San Juan, Argentina",earthquake,,,,21,reviewed,us,us
2001-11-06T06:12:53.830Z,-30.437,-71.155,61.4,5.1,mwc,169,,,0.79,us,usp000asay,2016-11-09T23:54:01.193Z,"Coquimbo, Chile",earthquake,,2.2,,,reviewed,us,hrv
2001-11-03T00:36:42.960Z,-30.856,-71.683,54.5,5.2,mb,104,,,1,us,usp000as46,2014-11-07T01:14:10.226Z,"Coquimbo, Chile",earthquake,,,,31,reviewed,us,us
2001-10-31T17:35:17.300Z,-31.647,-72.142,6.5,4.5,md,10,,,,us,usp000arzs,2014-11-07T01:14:05.512Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2001-10-31T04:59:23.560Z,-31.714,-71.382,53.8,4.7,mb,72,,,1.02,us,usp000aryv,2014-11-07T01:14:05.367Z,"Coquimbo, Chile",earthquake,,,,18,reviewed,us,us
2001-10-12T10:55:50.130Z,-31.89,-69.892,118.2,4.8,mb,115,,,0.88,us,usp000aqs9,2014-11-07T01:13:59.150Z,"San Juan, Argentina",earthquake,,,,38,reviewed,us,us
2001-09-14T06:19:28.370Z,-31.177,-71.643,45.6,4.7,mb,32,,,1.01,us,usp000ap57,2014-11-07T01:13:47.968Z,"Coquimbo, Chile",earthquake,,7,,6,reviewed,us,us
2001-09-05T03:23:17.260Z,-29.523,-71.584,61.9,4.5,mb,42,,,0.86,us,usp000annu,2014-11-07T01:13:44.788Z,"offshore Coquimbo, Chile",earthquake,,,,11,reviewed,us,us
2001-08-22T23:13:54.670Z,-29.694,-71.178,53.8,4.7,mb,59,,,0.84,us,usp000amwm,2014-11-07T01:13:35.910Z,"Coquimbo, Chile",earthquake,,3.7,,20,reviewed,us,us
2001-08-16T02:14:49.770Z,-31.901,-69.802,122.5,4.8,mb,126,,,0.8,us,usp000amj0,2014-11-07T01:13:33.979Z,"San Juan, Argentina",earthquake,,,,42,reviewed,us,us
2001-08-10T21:17:23.080Z,-31.835,-71.365,52.1,4.7,mb,71,,,0.98,us,usp000am6u,2014-11-07T01:13:31.477Z,"Coquimbo, Chile",earthquake,,,,34,reviewed,us,us
2001-07-23T18:32:58.390Z,-30.077,-71.551,67.7,4.5,md,25,,,1.01,us,usp000ak19,2014-11-07T01:13:20.224Z,"offshore Coquimbo, Chile",earthquake,,8.2,,,reviewed,us,guc
2001-07-15T10:08:42.290Z,-29.63,-71.203,20.5,4.8,mb,73,,,1.11,us,usp000ajk3,2014-11-07T01:13:17.104Z,"Coquimbo, Chile",earthquake,,,,23,reviewed,us,us
2001-06-27T23:04:26.230Z,-31.508,-71.649,33,5,mwc,88,,,0.8,us,usp000ahkx,2016-11-09T22:51:16.748Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,us,hrv
2001-06-26T11:02:03.830Z,-30.653,-71.656,33,4.6,mb,50,,,1.03,us,usp000ahgf,2014-11-07T01:13:08.212Z,"Coquimbo, Chile",earthquake,,,,9,reviewed,us,us
2001-06-18T22:35:35.490Z,-29.21,-71.14,44.9,4.8,mb,44,,,1.06,us,usp000agwq,2014-11-07T01:13:05.005Z,"Coquimbo, Chile",earthquake,,,,10,reviewed,us,us
2001-06-08T18:19:10.830Z,-29.566,-71.731,56.9,4.5,mb,34,,,0.98,us,usp000ag9c,2014-11-07T01:13:00.664Z,"offshore Coquimbo, Chile",earthquake,,7.4,,7,reviewed,us,us
2001-05-09T19:00:15.650Z,-31.444,-72.128,33,4.6,mb,28,,,1.15,us,usp000aept,2014-11-07T01:12:46.880Z,"offshore Coquimbo, Chile",earthquake,,,,8,reviewed,us,us
2001-05-06T07:10:37.710Z,-30.407,-72.233,10,4.7,mb,36,,,1.05,us,usp000aegp,2014-11-07T01:12:46.015Z,"offshore Coquimbo, Chile",earthquake,,,,10,reviewed,us,us
2001-04-30T02:11:25.820Z,-30.673,-71.586,55.5,4.5,mb,59,,,1.17,us,usp000ae73,2014-11-07T01:12:39.744Z,"Coquimbo, Chile",earthquake,,8.3,,18,reviewed,us,us
2001-04-25T17:16:26.210Z,-31.406,-71.454,33,4.9,mb,58,,,0.97,us,usp000adye,2014-11-07T01:12:38.087Z,"Coquimbo, Chile",earthquake,,,,23,reviewed,us,us
2001-04-12T04:57:37.360Z,-29.126,-72.583,10,4.6,mb,40,,,0.79,us,usp000ad2t,2014-11-07T01:12:34.150Z,"off the coast of Coquimbo, Chile",earthquake,,,,18,reviewed,us,us
2001-03-26T03:26:26.250Z,-31.131,-71.79,33,4.7,md,16,,,1.15,us,usp000ac1w,2014-11-07T01:12:25.738Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,us,guc
2001-02-21T17:28:47.400Z,-30.86,-71.768,45.7,4.8,mb,80,,,0.79,us,usp000aa2k,2014-11-07T01:12:10.763Z,"offshore Coquimbo, Chile",earthquake,,5.3,,21,reviewed,us,us
2001-01-18T15:18:48.410Z,-29.225,-71.591,32.5,5.2,mb,109,,,0.91,us,usp000a7y3,2014-11-07T01:11:57.281Z,"offshore Coquimbo, Chile",earthquake,,3.5,,25,reviewed,us,us
2001-01-03T11:42:03.460Z,-31.416,-69.344,113.7,4.5,mb,42,,,0.89,us,usp000a73n,2014-11-07T01:11:51.300Z,"San Juan, Argentina",earthquake,,,,14,reviewed,us,us
2001-01-01T21:29:37.380Z,-31.999,-71.538,82,5.1,mb,20,,,0.62,us,usp000a71q,2014-11-07T01:11:50.664Z,"offshore Coquimbo, Chile",earthquake,,5.9,,1,reviewed,us,us
2000-11-26T02:38:45.560Z,-31.696,-71.665,34.8,4.9,mb,58,,,1.11,us,usp000a4z1,2014-11-07T01:11:34.087Z,"offshore Coquimbo, Chile",earthquake,,,,18,reviewed,us,us
2000-11-03T01:45:52.300Z,-30.71,-71.836,19,4.5,md,13,,,,us,usp000a2w8,2014-11-07T01:11:24.821Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2000-10-28T22:26:41.200Z,-31.705,-71.855,25.2,4.6,md,15,,,,us,usp000a2ku,2014-11-07T01:11:19.583Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2000-10-08T11:56:48.170Z,-29.22,-71.416,44,4.6,mb,59,,,1.11,us,usp000a1fb,2014-11-07T01:11:15.281Z,"Coquimbo, Chile",earthquake,,,,19,reviewed,us,us
2000-09-20T01:26:34.660Z,-30.276,-72.235,16.5,4.8,mb,42,,,,us,usp000a0j3,2014-11-07T01:11:06.283Z,"offshore Coquimbo, Chile",earthquake,,,,12,reviewed,guc,us
2000-08-24T23:36:10.180Z,-30.533,-72.294,24.9,4.5,md,14,,,,us,usp0009z4b,2014-11-07T01:10:54.798Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2000-08-18T16:57:10.000Z,-30.306,-72.777,33,4.7,mb,49,,,0.94,us,usp0009yr2,2014-11-07T01:10:53.228Z,"off the coast of Coquimbo, Chile",earthquake,,,,18,reviewed,us,us
2000-08-18T02:38:18.070Z,-30.634,-71.853,47.3,4.5,mb,27,,,,us,usp0009ypu,2014-11-07T01:10:53.128Z,"offshore Coquimbo, Chile",earthquake,,,,2,reviewed,guc,us
2000-08-09T15:07:58.580Z,-30.637,-71.933,17.5,4.5,md,13,,,,us,usp0009y6j,2014-11-07T01:10:50.696Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2000-07-30T18:43:44.130Z,-30.361,-71.389,73.3,4.7,mb,28,,,1,us,usp0009xfv,2014-11-07T01:10:42.675Z,"Coquimbo, Chile",earthquake,,6.1,,4,reviewed,us,us
2000-07-22T09:09:05.780Z,-31.088,-72.091,33,4.7,mb,72,,,0.83,us,usp0009wyh,2014-11-07T01:10:39.130Z,"offshore Coquimbo, Chile",earthquake,,,,24,reviewed,us,us
2000-07-12T21:41:37.370Z,-31.407,-70.004,123.1,4.6,mb,24,,,1.01,us,usp0009wce,2014-11-07T01:10:35.775Z,"San Juan, Argentina",earthquake,,5.1,,1,reviewed,us,us
2000-07-12T09:35:31.830Z,-30.814,-71.739,30.9,4.8,mb,60,,,1.05,us,usp0009wb6,2014-11-07T01:10:35.643Z,"offshore Coquimbo, Chile",earthquake,,,,24,reviewed,us,us
2000-07-09T17:59:38.410Z,-29.143,-71.285,62.6,4.5,mb,38,,,1.25,us,usp0009w41,2014-11-07T01:10:34.438Z,"Atacama, Chile",earthquake,,9.7,,12,reviewed,us,us
2000-06-08T20:56:17.150Z,-30.422,-72.018,25.4,4.6,md,12,,,,us,usp0009u8v,2014-11-07T01:10:20.415Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2000-05-20T02:22:34.410Z,-31.044,-71.452,61.6,4.5,mb,,,,1.22,us,usp0009t70,2014-11-07T01:10:10.404Z,"Coquimbo, Chile",earthquake,,,,8,reviewed,us,us
2000-05-19T14:43:24.340Z,-31.843,-70.416,114.8,4.7,mb,,,,,us,usp0009t67,2014-11-07T01:10:10.265Z,"San Juan, Argentina",earthquake,,,,1,reviewed,guc,us
2000-03-30T00:51:45.650Z,-29.322,-71.845,33,4.7,mb,,,,1.12,us,usp0009qfn,2014-11-07T01:09:46.066Z,"offshore Coquimbo, Chile",earthquake,,,,18,reviewed,us,us
2000-03-15T01:34:33.400Z,-30.733,-71.387,61.9,4.6,mb,,,,0.94,us,usp0009pqm,2014-11-07T01:09:41.987Z,"Coquimbo, Chile",earthquake,,,,19,reviewed,us,us
2000-03-06T06:58:57.860Z,-31.806,-70.437,100.8,4.6,mb,,,,1.04,us,usp0009pbn,2014-11-07T01:09:39.700Z,"San Juan, Argentina",earthquake,,,,24,reviewed,us,us
2000-02-21T14:36:22.400Z,-29.807,-71.461,33,5.2,mwc,,,,1.03,us,usp0009nsp,2016-11-09T21:55:40.068Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,us,hrv
2000-02-08T18:20:04.520Z,-29.385,-69.483,120.7,4.5,mb,,,,1.22,us,usp0009n7f,2014-11-07T01:09:28.920Z,"San Juan, Argentina",earthquake,,6.4,,16,reviewed,us,us
2000-01-30T18:31:10.850Z,-30.616,-71.619,65.3,4.8,mb,,,,0.96,us,usp0009mv2,2014-11-07T01:09:22.848Z,"Coquimbo, Chile",earthquake,,9.1,,22,reviewed,us,us
2000-01-30T14:08:33.750Z,-31.264,-69.111,116.4,4.6,mb,,,,0.88,us,usp0009muv,2014-11-07T01:09:22.822Z,"San Juan, Argentina",earthquake,,,,14,reviewed,us,us
2000-01-18T17:12:18.360Z,-31.63,-71.451,42.4,4.9,mb,,,,1.14,us,usp0009maz,2014-11-07T01:09:20.455Z,"Coquimbo, Chile",earthquake,,,,19,reviewed,us,us
2000-01-11T13:16:34.420Z,-30.747,-71.319,78.8,4.5,mb,,,,1.1,us,usp0009m14,2014-11-07T01:09:19.110Z,"Coquimbo, Chile",earthquake,,10,,12,reviewed,us,us
1999-12-27T22:46:59.090Z,-31.094,-71.127,54.5,4.8,mb,,,,0.88,us,usp0009kcg,2014-11-07T01:09:11.951Z,"Coquimbo, Chile",earthquake,,,,28,reviewed,us,us
1999-12-13T18:57:47.770Z,-31.853,-69.437,114,4.7,mb,,,,0.93,us,usp0009jua,2014-11-07T01:09:09.375Z,"San Juan, Argentina",earthquake,,,,22,reviewed,us,us
1999-12-12T17:37:06.860Z,-29.009,-69.465,113.1,4.6,mb,,,,1.06,us,usp0009jsz,2014-11-07T01:09:09.162Z,"San Juan, Argentina",earthquake,,,,15,reviewed,us,us
1999-12-11T10:15:45.100Z,-31.923,-71.792,60.6,4.7,mb,,,,1.09,us,usp0009jqx,2014-11-07T01:09:08.834Z,"offshore Coquimbo, Chile",earthquake,,11.4,,6,reviewed,us,us
1999-11-26T01:23:27.590Z,-30.639,-72.009,33,4.5,md,,,,0.53,us,usp0009j3g,2014-11-07T01:09:00.407Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,us,guc
1999-11-25T09:41:33.900Z,-30.002,-71.888,42.9,4.5,mb,,,,1.12,us,usp0009j2d,2014-11-07T01:09:00.267Z,"offshore Coquimbo, Chile",earthquake,,8.5,,10,reviewed,us,us
1999-11-20T21:52:52.240Z,-30.764,-71.897,39.8,5.2,mwc,,,,0.75,us,usp0009hwu,2016-11-10T00:00:44.902Z,"offshore Coquimbo, Chile",earthquake,,3.8,,,reviewed,us,hrv
1999-11-19T10:43:50.860Z,-30.87,-71.388,68,5,mb,,,,0.66,us,usp0009hub,2014-11-07T01:08:58.978Z,"Coquimbo, Chile",earthquake,,,,14,reviewed,us,us
1999-11-06T00:57:04.810Z,-29.953,-71.576,54.6,5.3,mwc,,,,0.93,us,usp0009h59,2016-11-09T23:54:25.838Z,"offshore Coquimbo, Chile",earthquake,,4.5,,,reviewed,us,hrv
1999-09-30T11:52:26.010Z,-31.447,-71.742,23.3,4.6,md,,,,,us,usp0009f7r,2014-11-07T01:08:33.847Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
1999-09-29T18:01:31.830Z,-30.738,-71.993,33,6,mwb,,,,0.83,us,usp0009f6m,2016-11-09T23:36:14.068Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,us,us
1999-09-10T17:16:29.590Z,-29.744,-71.218,54.8,5.1,mwc,,,,0.96,us,usp0009e9q,2016-11-09T23:27:21.439Z,"Coquimbo, Chile",earthquake,,,,,reviewed,us,hrv
1999-09-10T06:57:50.610Z,-31.708,-69.206,110.7,4.5,mb,,,,0.87,us,usp0009e90,2014-11-07T01:08:27.885Z,"San Juan, Argentina",earthquake,,,,15,reviewed,us,us
1999-09-03T01:01:46.650Z,-31.691,-71.897,13.5,4.6,md,,,,,us,usp0009dyp,2014-11-07T01:08:25.586Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
1999-09-03T00:31:21.840Z,-31.467,-71.653,51,4.7,mb,,,,0.97,us,usp0009dym,2014-11-07T01:08:25.557Z,"offshore Coquimbo, Chile",earthquake,,4.9,,20,reviewed,us,us
1999-09-02T15:21:36.490Z,-30.688,-71.389,65.9,4.5,mb,,,,0.98,us,usp0009dy2,2014-11-07T01:08:25.406Z,"Coquimbo, Chile",earthquake,,8.6,,6,reviewed,us,us
1999-08-18T07:50:07.990Z,-30.855,-71.967,33,5.1,mb,,,,1.39,us,usp0009d8x,2014-11-07T01:08:17.386Z,"offshore Coquimbo, Chile",earthquake,,,,11,reviewed,us,us
1999-07-14T12:01:49.890Z,-29.583,-71.155,65.2,4.8,mb,,,,0.85,us,usp0009bku,2014-11-07T01:08:05.774Z,"Coquimbo, Chile",earthquake,,5.5,,10,reviewed,us,us
1999-05-10T08:47:25.040Z,-30.397,-69.163,65.2,5.2,mwc,,,,0.92,us,usp00097qg,2016-11-09T22:29:41.378Z,"San Juan, Argentina",earthquake,,4.1,,,reviewed,us,hrv
1999-05-09T01:46:25.960Z,-30.563,-71.262,54.9,4.5,mb,,,,1.05,us,usp00097mm,2014-11-07T01:07:39.026Z,"Coquimbo, Chile",earthquake,,,,17,reviewed,us,us
1999-04-30T19:28:48.930Z,-31.646,-71.681,52.4,5.6,mwc,,,,1.06,us,usp0009747,2016-11-09T22:25:21.279Z,"offshore Coquimbo, Chile",earthquake,,6,,,reviewed,us,hrv
1999-04-25T09:10:44.210Z,-31.798,-69.255,115.7,5.3,mwc,,,,0.87,us,usp00096uy,2016-11-09T22:23:07.912Z,"San Juan, Argentina",earthquake,,,,,reviewed,us,hrv
1999-04-16T13:15:02.180Z,-30.242,-72,28.4,4.8,mb,,,,0.95,us,usp00096db,2014-11-07T01:07:28.589Z,"offshore Coquimbo, Chile",earthquake,,,,16,reviewed,us,us
1999-04-15T22:44:27.770Z,-30.181,-71.921,48.1,4.8,mb,,,,0.95,us,usp00096c7,2014-11-07T01:07:28.460Z,"offshore Coquimbo, Chile",earthquake,,11.5,,20,reviewed,us,us
1999-03-26T14:34:08.000Z,-30.682,-72.147,33,4.7,mb,,,,1.06,us,usp000957v,2014-11-07T01:07:16.465Z,"offshore Coquimbo, Chile",earthquake,,,,18,reviewed,us,us
1999-01-22T10:39:44.970Z,-30.581,-71.848,33,4.6,mb,,,,1.31,us,usp00091hb,2014-11-07T01:06:50.722Z,"offshore Coquimbo, Chile",earthquake,,,,9,reviewed,us,us
1999-01-11T14:10:43.040Z,-30.838,-71.376,60,4.7,mb,,,,0.72,us,usp00090y2,2014-11-07T01:06:48.445Z,"Coquimbo, Chile",earthquake,,10.1,,1,reviewed,us,us
1999-01-08T03:14:04.640Z,-30.62,-70.597,96.3,4.5,md,,,,0.61,us,usp00090sr,2014-11-07T01:06:47.901Z,"Coquimbo, Chile",earthquake,,16.4,,,reviewed,us,guc
1999-01-04T01:45:41.820Z,-31.699,-72.216,18.6,4.5,md,,,,,us,usp00090kn,2014-11-07T01:06:46.219Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
1999-01-03T13:15:58.220Z,-31.62,-71.634,14.7,4.6,md,,,,,us,usp00090jx,2014-11-07T01:06:46.079Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
1998-12-19T09:02:45.630Z,-29.724,-71.858,10,4.6,md,,,,1.19,us,usp0008zvn,2014-11-07T01:06:40.495Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,us,guc
1998-12-16T10:21:21.070Z,-30.831,-71.501,46.7,4.6,mb,,,,0.96,us,usp0008zpt,2014-11-07T01:06:39.469Z,"Coquimbo, Chile",earthquake,,,,6,reviewed,us,us
1998-11-30T18:52:39.630Z,-31.144,-71.719,25.1,4.5,md,,,,,us,usp0008yzy,2014-11-07T01:06:31.615Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
1998-11-26T15:05:13.450Z,-31.922,-70.809,33,4.5,md,,,,1.12,us,usp0008ysb,2014-11-07T01:06:29.689Z,"Coquimbo, Chile",earthquake,,,,,reviewed,us,guc
1998-11-09T12:20:36.120Z,-31.527,-72.527,33,4.7,md,,,,1.12,us,usp0008xx2,2014-11-07T01:06:25.608Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,us,guc
1998-11-08T09:23:55.130Z,-30.868,-71.44,69.5,4.6,md,,,,1.14,us,usp0008xu4,2014-11-07T01:06:24.974Z,"Coquimbo, Chile",earthquake,,8.9,,,reviewed,us,guc
1998-11-07T21:19:34.730Z,-31.248,-72.22,10,4.5,md,,,,1.24,us,usp0008xsy,2014-11-07T01:06:24.813Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,us,guc
1998-11-05T08:56:00.270Z,-31.763,-72.065,26.4,4.5,mb,,,,0.91,us,usp0008xmw,2014-11-07T01:06:23.753Z,"offshore Coquimbo, Chile",earthquake,,,,7,reviewed,us,us
1998-11-01T16:34:59.660Z,-31.868,-72.167,28.3,4.5,md,,,,,us,usp0008xeb,2014-11-07T01:06:21.340Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
1998-11-01T15:38:44.510Z,-31.535,-72.25,10,4.7,md,,,,1.06,us,usp0008xe8,2014-11-07T01:06:21.281Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,us,guc
1998-10-30T23:08:30.540Z,-31.801,-72.275,20,4.6,md,,,,,us,usp0008xar,2014-11-07T01:06:18.683Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
1998-10-30T09:57:11.580Z,-30.826,-71.522,55.8,4.5,mb,,,,0.97,us,usp0008x9v,2014-11-07T01:06:18.606Z,"Coquimbo, Chile",earthquake,,11,,2,reviewed,us,us
1998-10-26T19:23:17.650Z,-31.59,-72.187,33,4.6,md,,,,1.25,us,usp0008x3v,2014-11-07T01:06:17.905Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,us,guc
1998-10-26T00:11:00.630Z,-31.671,-72.336,59.9,4.6,mb,,,,0.62,us,usp0008x20,2014-11-07T01:06:17.505Z,"offshore Coquimbo, Chile",earthquake,,11.9,,1,reviewed,us,us
1998-10-02T08:44:27.400Z,-31.564,-71.82,52.9,4.8,mb,,,,1.04,us,usp0008vve,2014-11-07T01:06:10.595Z,"offshore Coquimbo, Chile",earthquake,,8.9,,1,reviewed,us,us
1998-09-17T17:51:14.460Z,-31.292,-69.468,117.8,4.5,mb,,,,0.96,us,usp0008v3h,2014-11-07T01:06:04.195Z,"San Juan, Argentina",earthquake,,,,3,reviewed,us,us
1998-09-11T05:24:42.550Z,-30.676,-71.231,33,5.1,mwc,,,,1.03,us,usp0008urt,2016-11-09T23:27:49.433Z,"Coquimbo, Chile",earthquake,,,,,reviewed,us,hrv
